"","Country.code","Year","Region.code","Agriculture","Mining","Manufacturing","Utilities","Construction","Trade..restaurants.and.hotels","Transport..storage.and.communication","Finance..insurance..real.estate.and.business.services","Government.services","Community..social.and.personal.services","Summation.of.sector.GDP"
"411","COL",1996,"LAM",12.1032244407315,190.811127538904,49.4493263136396,532.486264509637,53.0365033372688,25.8256932076559,56.5641196501334,69.8947350295004,NA,40.7189347923594,37.4531060319527
"412","COL",1997,"LAM",12.3169669558447,174.587576562714,43.6948191907671,450.977481202837,44.8443814398234,20.7433762561499,48.0474802028122,57.2534501001157,NA,33.3543150074105,33.0524572563735
"413","COL",1998,"LAM",10.5855403326146,187.993587702639,40.7087021472566,444.607242265017,35.7942406347814,18.2768127798923,44.2920245576419,49.2872753373977,NA,28.5873650119374,29.1765404016452
"414","COL",1999,"LAM",9.55101208958902,219.797062991757,36.7933241535194,391.90434270668,27.2327751820346,13.533255797142,39.1112045181446,40.901514066352,NA,26.2816169363402,25.2423108198462
"415","COL",2000,"LAM",7.36469092359525,129.129282015459,26.8939598391783,255.582789875553,19.7241981246206,10.5071082705217,30.8312227852004,31.2101604542464,NA,17.9793029277365,18.4154991281794
"416","COL",2001,"LAM",7.26372155438736,118.545433417418,27.7164931457564,257.657484717696,21.0604523547512,8.8243589435485,29.9713837027801,30.7107159255895,NA,19.5664464068269,17.7296294335576
"417","COL",2002,"LAM",7.69335243333522,108.509682496766,26.2970724842513,301.911627204786,17.0010307402858,8.45755873848525,28.0680080289452,29.2313596372967,NA,18.1460870067048,17.0092938955939
"418","COL",2003,"LAM",7.07572581114765,108.319999515216,25.1632526334837,363.131181949514,18.3971367443407,8.07733680331171,26.3260388990804,28.7782917687152,NA,17.4985404017893,16.3435648530276
"419","COL",2004,"LAM",7.4865517712234,73.7265762752309,23.17601084769,233.879955439976,18.5717508679395,7.85847880769359,24.0615702256405,27.7302887560029,NA,16.8822625748596,15.9199026102656
"420","COL",2005,"LAM",6.6822817432168,42.7612581062219,23.2133278280849,244.530737867621,18.0977687547548,8.52440534536072,24.2882626281475,27.3414491468662,NA,17.2945181301551,15.8011182326017
"421","COL",2006,"LAM",6.6669823821046,39.1765659609306,23.9920037523843,237.518792028328,17.6145016176519,8.62350499787653,24.1770285634779,28.0584290432488,NA,16.6900251217831,15.7917911523161
"422","COL",2007,"LAM",6.76011184186645,72.4706556348719,24.7882336005679,277.188638630703,17.5282373359001,8.48970643902044,23.1832998770447,23.3828557866213,NA,16.4911914235847,15.7528392859282
"423","COL",2008,"LAM",6.94719396748053,46.6419665299231,22.8487681815385,249.742873015321,17.3379172178063,7.85254722156536,21.5173043057907,20.3421301490324,NA,16.7499591685979,15.0870840329447
"424","COL",2009,"LAM",5.96853578014444,78.6956550747079,21.311353143317,254.851343309472,17.9027068443477,7.78586548896038,21.3189637682834,22.4847192955605,NA,15.7487312664835,14.7437721217634
"425","COL",2010,"LAM",6.34905887076168,52.9356697367307,20.5395416177542,234.68012263536,16.3390665706663,7.49748006886552,20.3002736008009,19.6707752495769,NA,16.6937006356264,14.5136034897291
"467","CRI",1990,"LAM",47.1825406452101,271.462757745187,127.642378655976,202.083342397646,89.0625940951261,192.027140841275,218.22892925503,325.12982671465,172.976073659513,123.97407888876,128.301457038042
"468","CRI",1991,"LAM",32.428024479429,174.469729771175,75.1345452009538,132.930716625636,51.8625201755317,114.625485427314,121.72610323049,177.798423262507,106.046100898372,79.7019836343837,79.2726403940493
"469","CRI",1992,"LAM",28.8183126328854,178.53355499139,65.9843575435821,102.268345023884,51.4417810210029,97.8512008887141,99.2864085489983,147.124457550669,88.7949361308563,68.2740115445298,69.2072271019012
"470","CRI",1993,"LAM",28.0997021111927,142.844844543737,65.1938019694892,77.711399859696,49.9059772187405,87.3739449738317,96.3589737471305,114.261614351727,81.6695881924377,69.4131339211207,65.5477811536011
"471","CRI",1994,"LAM",26.3593744413409,68.1787493636373,57.7283091990631,68.0674222486238,43.8059394350257,74.8847722672291,80.8552365486534,96.8910080666796,72.7111395703029,62.9689463540484,58.3499545246255
"472","CRI",1995,"LAM",22.9966680963454,55.2737694137144,52.6051180750505,76.8165229834477,40.6834892785837,58.7759366719759,66.5225857581226,82.1731587268993,60.4157750883454,50.374858778662,49.6616638796276
"473","CRI",1996,"LAM",21.2014871996792,46.4973261717479,44.4044004184183,63.3102253748644,31.8662980551816,48.2952885694129,60.5031966645897,66.7918358279131,52.1360848495988,44.4554205651926,42.8627620769954
"474","CRI",1997,"LAM",18.826280245183,93.2176763812943,43.319986340829,52.188693660002,24.2004069727561,44.77017506245,53.3877665079714,51.5790507719157,46.3348158225941,38.8503127415252,38.3800695787368
"475","CRI",1998,"LAM",17.8576115065123,91.7973411828436,41.3933622845075,53.2518675768271,27.6925897536622,41.1586851976341,46.8286023461567,43.4517920897558,41.7894100392976,37.1687283844612,35.9608445140956
"476","CRI",1999,"LAM",17.6783382532086,39.2875806649948,45.57985277027,47.5771421551285,24.2692695729151,34.6606146102921,43.1382207052806,44.3863034020019,38.5730345515172,35.0345921327839,34.5485772439914
"477","CRI",2000,"LAM",16.0103915752817,39.0390056957909,42.1814690302162,55.9410296928967,22.1680530663458,30.4226853289797,38.6751585838821,40.4032049848424,36.1118273036416,31.1749857685261,31.5173616661524
"478","CRI",2001,"LAM",16.7952259172425,38.6972040276085,35.1817709031877,35.1139873749599,22.4373142242883,24.9337697886142,42.8883451364621,28.217766557273,39.3025399663031,33.4247099788468,28.9029873450755
"479","CRI",2002,"LAM",14.6264575328641,34.6729067312104,34.986889903959,31.4140774087091,20.6254637530295,22.9776062033533,41.730631390206,25.2159005692391,36.6890936565008,30.4739431224413,26.892525015129
"480","CRI",2003,"LAM",14.740803391744,33.2864855400069,34.3862864760269,31.4785463858125,19.3265498898442,20.3247354696967,41.2295206331472,25.118857996607,32.7081564194057,27.4601034286541,25.4387902870228
"481","CRI",2004,"LAM",13.4478231427236,16.2328524216708,31.9917454799538,28.1013132502717,18.4179853511597,18.2339853358284,39.1645337077161,23.858554207091,28.9288214712297,23.3965481401839,23.2468134450643
"482","CRI",2005,"LAM",12.1566206746211,15.942673538776,31.8364281599671,33.2833357989452,16.1354793712223,17.4286527339402,34.4212592046125,24.1035157697386,24.9230291687745,19.3183161890326,21.7180565053951
"483","CRI",2006,"LAM",13.2013635265416,12.1791423398769,31.9290977574352,30.2377789403363,15.6203855549518,15.7358064633055,31.7258066687783,23.6589520640294,21.7073812853629,16.8421170525124,20.665275512367
"484","CRI",2007,"LAM",13.3530315159734,22.2872415943079,31.3732907500656,31.6127381782915,14.9335957822682,14.8896074224361,30.5348929038865,21.3391768270991,20.0832142112501,16.3800049990303,19.7674094725002
"485","CRI",2008,"LAM",12.456804714885,19.2520685114697,28.9795388830527,22.1278651525033,15.4365286435203,13.8519091625715,25.7019814208446,19.1322699153224,18.0253546131773,15.5282423879953,18.1190668065923
"486","CRI",2009,"LAM",11.896984210717,22.7411765802475,26.8354553364617,22.7187994850539,16.4168216789194,11.605164255915,23.1637107956377,20.2965987094645,15.5348307301517,15.1126483298791,16.7890234543395
"487","CRI",2010,"LAM",9.15042052944992,13.3717061141347,25.3406523849797,15.9601391227046,16.9718376487612,11.8431142929508,26.6819398265007,19.6555861823021,14.7242636683121,13.7010814783729,15.9228002900861
"488","CRI",2011,"LAM",9.54656301495534,18.9581019455076,25.7852651696462,18.2088467979832,13.8127949205694,11.7727207939154,26.1011972921213,20.2538534370151,13.9221027753456,12.9801476011522,15.8063044976085
"529","DEU",1990,"EUR",16.3044619201116,40.5997404568153,43.7162768538728,94.3544004865723,36.8824799506076,26.8161726715209,39.8651683963191,99.1712176500527,33.4499337832989,34.99441599059,42.550904109577
"530","DEU",1991,"EUR",16.3864224063724,43.4929556697582,44.7458643742686,96.8709104127495,36.2746101243521,28.1040910710615,41.1772397341362,101.012907720595,33.969330976092,34.5128866807716,43.5813840462333
"593","DNK",1990,"EUR",11.2927094961879,487.574555731943,36.2946920679866,138.262051106674,46.6092990012487,26.6254486561532,42.0882418115016,3.45311072860248,35.3776287622003,52.5050040985343,33.1662068755354
"594","DNK",1991,"EUR",11.4300652675766,562.86725117856,36.3080998702016,160.144893035511,46.3989147167886,29.1220010599399,41.0415309793502,3.4641635960111,35.6624166544634,51.1156920759846,33.8544199074341
"595","DNK",1992,"EUR",11.9705289806244,850.137098793383,36.8417565206655,180.952780385658,48.4625629634895,29.7678811379325,43.7444310588385,3.60661198616664,36.4944598498847,51.8155140293265,35.0076329867738
"596","DNK",1993,"EUR",15.4914876099483,865.834682695859,37.5406062359155,168.976878369212,44.0524867895056,31.0932559428609,43.0291223771656,3.75160917236286,38.1154337036066,52.0930059629612,35.8370422632131
"597","DNK",1994,"EUR",17.1262577593398,929.240874641967,41.2511754485788,167.372328229111,45.3894154020152,31.6614581198285,46.6954358338069,3.84992300153997,37.8917019409112,51.7347923311804,37.0833841888642
"598","DNK",1995,"EUR",18.4212669595175,732.261961518162,42.3979667807585,177.829062827917,47.3008546887358,32.64935469,48.9849310749345,3.72455692777468,39.9600595495144,53.4939232124245,38.5921808880764
"599","DNK",1996,"EUR",19.5728017400304,1188.03954821242,41.0870802985481,194.24077976705,48.8440490188091,34.3149889149016,51.5456971849342,5.25097781887155,40.555893818774,52.6105698404305,39.5595003390925
"600","DNK",1997,"EUR",20.6025384701666,1347.13029424446,44.6916335942486,191.579279386864,46.3919907295107,33.5366633503681,53.1880297457109,10.2149850167479,40.1387622730038,51.7855656617521,40.4694395515428
"601","DNK",1998,"EUR",21.7986787754635,1296.01203197499,45.2221206536471,190.600183073617,49.1367687137609,34.2088760367427,50.5943908418297,10.9236453386652,40.6152853332215,51.9313232438576,40.7938199400298
"602","DNK",1999,"EUR",21.8975247994857,1575.65005418975,46.3916650233413,202.497481313506,50.5902410759322,34.8589259930046,55.7727740964497,11.0193546625954,40.157339576246,50.5881722021698,41.5135506392113
"603","DNK",2000,"EUR",24.4443215572144,1828.83066045212,49.2369422343617,201.364150221663,50.0011978751719,37.369949736948,61.9715062891365,11.2645953192513,41.1903503089306,49.6830768517986,43.3757548245165
"604","DNK",2001,"EUR",26.1714572324967,1753.89319953535,49.3765249034953,236.679340728968,46.8346959794744,36.7213580809898,64.9529941563569,11.7832293968164,40.9742736415437,47.8743192744938,43.0314380140086
"605","DNK",2002,"EUR",25.570426044305,1900.07186346425,50.0104038366031,223.789788971835,47.8629769481665,37.3973180221333,67.6583033911787,13.5549077982887,41.6494095072506,47.1004294228135,43.8614537951534
"606","DNK",2003,"EUR",26.401390622394,1829.32108914424,50.697313836118,245.223409845329,49.0234803711261,37.6304985587004,71.5385242932416,15.3014463760812,41.3927421526454,46.1561132459011,44.3987881544469
"607","DNK",2004,"EUR",28.0812646837588,1998.1863882083,54.9316614994689,248.540019364293,50.2008404549525,39.0030247272513,73.8555346788369,17.8106095127466,42.4277743035895,46.2627601076181,46.369634555813
"608","DNK",2005,"EUR",26.3221771439668,1966.28997140769,56.0922147376157,241.358615618398,48.1008993143546,39.5223126309017,73.31449798036,19.69080474528,41.6613598736829,45.709110549477,46.1326129015387
"609","DNK",2006,"EUR",26.0691957662334,1877.83940928593,61.3413287239736,242.696146640851,49.221158284337,42.5765376101111,78.3427870232836,22.5206409236453,43.6670475001481,45.6638941419125,48.5862229122042
"610","DNK",2007,"EUR",26.3392109794815,1713.50443984758,62.8790047291035,221.048943097777,46.452833648088,42.1216754136273,85.8677355323794,23.441953201344,44.3322536286217,45.0759292583149,48.8636399292562
"611","DNK",2008,"EUR",29.3091253109183,1623.16954946681,62.4559290505946,235.65474128456,49.2813605089742,41.6170785470388,66.4500497140478,25.6971389756742,46.4052318638883,44.8289185001383,48.4680616938439
"612","DNK",2009,"EUR",39.6288911268482,1458.2537828106,62.0544991838152,229.248785956538,48.2075217718428,38.8604350407097,64.235430224749,23.6783747789401,47.2082654409378,43.5663828024772,47.5600519237581
"658","EGY",1990,"MENA",20.7826367172673,2688.68648301833,81.327998252369,72.1521735817436,21.6504286052941,75.7429768101547,79.9614903963331,92.0492505361823,15.4223779431506,NA,49.3330974471398
"659","EGY",1991,"MENA",19.215495567105,1929.87107678129,77.3921824362445,59.9812367193655,19.4604013360262,66.4591709053603,65.4031216766414,81.3813884629154,14.6414335850309,NA,43.0253186496295
"660","EGY",1992,"MENA",16.5154233169734,1625.96653580038,69.1385986128074,52.0513135452469,16.9952146276474,56.3527535674858,57.3502769579475,71.678680753282,12.9325696547819,NA,37.393624122862
"661","EGY",1993,"MENA",15.7260291009118,1543.63753183397,67.4293714254501,49.9072231932598,16.2326590321348,52.1961970559254,54.9388667496418,68.2038285345138,12.4774046551395,NA,36.0113961223103
"662","EGY",1994,"MENA",14.8036508165835,1429.23848653119,65.613701484485,47.4585994695981,15.456841174338,48.214259688102,52.5074071908609,61.9372693465903,11.9918418970187,NA,34.1605867252447
"663","EGY",1995,"MENA",13.588960848394,1309.74072370598,62.1250422416973,43.7116536899459,14.3203653977318,43.3214966853105,48.8420498822564,58.9394026755825,11.2145077690248,NA,31.6908319838638
"664","EGY",1996,"MENA",16.6803412700372,1204.55754771404,51.6955673465825,36.8595076540443,15.6237772386077,40.082400142015,48.52323193561,94.0474646630367,10.9351423223901,NA,32.3141992931748
"665","EGY",1997,"MENA",15.4344144040885,1584.42188369325,50.070820499348,37.3927749420189,14.6777623964836,37.8919046246076,48.0949953044981,88.2828084001127,10.5538702821075,NA,31.2142465491008
"666","EGY",1998,"MENA",16.1139220235604,1997.5282294791,42.6827605289934,36.1746087695851,14.7957747905059,36.683204494231,43.5167230669707,95.456158136208,11.2217082449363,NA,31.3782672937593
"667","EGY",1999,"MENA",16.0404429955335,994.695675806593,40.6690595978446,42.6104467219965,16.7815900366094,35.0106270091775,44.5378994571232,98.6528437441142,11.806306138771,NA,28.6099176979362
"668","EGY",2000,"MENA",15.6357155768664,1654.35962489287,40.6311839318145,40.0886327999503,16.2535652461077,35.6303535286223,40.6553404983126,95.4179160408965,12.3427187533583,NA,29.7079947135194
"669","EGY",2001,"MENA",16.1032259272839,2039.51940595902,42.2904912742017,36.6302679234121,16.4783271222841,35.7118115701667,43.6410407468135,95.8647812354858,12.7306982800062,NA,30.7857266265417
"670","EGY",2002,"MENA",15.5752962733014,1751.9322772292,44.2931199378562,37.4279580178246,16.3204595018105,38.5404210023032,42.1313539502747,82.4897507956012,12.1299684811306,NA,29.8238849267833
"671","EGY",2003,"MENA",15.3393029802841,1876.35600694557,38.9444532142706,36.6614593076957,14.3500047134995,31.6451930216491,38.3650135089513,77.3702650097853,11.3947568912721,NA,27.5399250358918
"672","EGY",2004,"MENA",14.3939193151159,2325.14301879221,39.8550907404149,32.5617727647795,13.5835512021114,31.1094526989353,36.9131541366661,72.2291554502216,10.9901214837132,NA,27.2061035517797
"673","EGY",2005,"MENA",14.3177958242073,1913.35575505846,39.2554174948352,32.6387641878223,12.2622157998331,31.1331085793382,36.835631029556,57.7129979730597,10.9440279789552,NA,26.1502890551842
"674","EGY",2006,"MENA",14.4507538026023,2393.32248611589,38.876745055636,30.8950046170467,12.6895176163371,30.2475959693602,40.8332753043046,70.2286861683505,10.5120899270973,NA,27.6313155937963
"675","EGY",2007,"MENA",14.6201449759551,2082.26880599622,35.006957372433,27.5591345072449,12.1755204154591,28.090134962398,40.8170333397339,56.6863820858503,8.8453851510998,NA,25.6064151464533
"676","EGY",2008,"MENA",12.9524459170179,2480.48605835802,33.7287507789095,26.3257650506829,11.3797487615947,26.8568248533863,39.7254664124007,53.6275741120511,8.25570395854288,NA,24.6811398923717
"677","EGY",2009,"MENA",12.2560238648487,2312.86099914682,31.667030796561,24.2554868089727,10.4340195086233,24.4652876582736,37.1604103460265,48.5048546319723,8.0103791112186,NA,22.7353672776348
"678","EGY",2010,"MENA",11.6708331451399,2175.05596761891,31.9225110618728,23.0883254616353,10.1371104487419,24.0409717634168,33.9668582354248,46.217484771908,7.48184605986325,NA,21.5119187422866
"679","EGY",2011,"MENA",11.3459361898698,1809.61860365418,30.4473681733578,21.5155637047531,9.52702219670823,22.2073244010178,32.0532457930021,42.5535955979473,6.98539261208805,NA,19.8291880083496
"680","EGY",2012,"MENA",10.3015743958101,2029.42042603947,26.8439623493507,19.1157823743947,8.07724440915699,18.8201945338103,27.8109959122377,36.8815469182158,6.11509791828328,NA,17.5510559753425
"725","ESP",1990,"EUR",27.7582340077874,71.0852697602847,56.3871045136088,202.963829985272,61.353292095662,56.4498492516745,68.108018650612,13.0442440977881,60.894950393398,31.9583639781903,51.0828064524005
"726","ESP",1991,"EUR",30.0268943861767,70.2456714216982,56.5822666597336,189.429306841388,59.0040120280267,54.8246608580745,65.9343177619246,12.0669477250044,57.3528113871343,31.4332432653721,50.1854755353253
"727","ESP",1992,"EUR",31.5284964338462,69.9892689042271,54.1506782664146,188.534610655321,57.2768093303204,54.7085543359016,67.0955999517136,11.5390400941231,54.5291087509511,32.5841532195117,49.2014333609123
"728","ESP",1993,"EUR",35.9051844984555,69.9324283550731,53.4983400373775,192.633761654418,58.3287975559734,54.8409806482858,67.7710961527593,10.9164413239184,54.9655516691862,34.2828137865904,49.7062045849091
"729","ESP",1994,"EUR",35.2780146338464,69.2850308499323,55.9590062368024,192.724985639236,60.1229707712762,54.9678847307814,70.3771268186253,10.5028857181155,54.4457682679935,35.5322847006816,50.4823459316847
"730","ESP",1995,"EUR",33.0774676997263,72.4423492993772,56.487275969617,185.855136989651,58.6724995252036,53.7633186567904,68.0458122201762,10.6400243035041,51.6291400437501,32.0178219314632,49.0208564629789
"731","ESP",1996,"EUR",37.7376946998828,70.0451468620926,55.1052543537437,199.678295685308,56.7484807417239,52.8993786211838,68.0280239619501,9.87391341094044,51.1634755893444,32.1711518323849,48.6555677200352
"732","ESP",1997,"EUR",38.3297619006501,71.1838990246635,55.5865631192285,206.851948833943,55.2605573922724,52.5289951087049,70.1485965958519,11.3872440421834,51.0520927759997,31.8102074248896,48.772008858246
"733","ESP",1998,"EUR",37.9540650679081,71.2475326894723,56.0242651627353,218.048921859331,55.7550849822356,51.9521139033907,70.865549686475,12.6425645881172,50.9135876632062,31.2830176027377,48.8396997561608
"734","ESP",1999,"EUR",36.6007770151357,71.7289096098906,55.2937431766777,232.217548797467,53.8274090395755,51.5077208480321,70.4597998461387,12.4392969250128,50.3319936736222,30.3893246358852,48.1006570727404
"735","ESP",2000,"EUR",38.5943894179262,68.5755579076983,55.4112117244816,241.840243667694,52.2922180794039,49.7996548329477,72.933495709043,14.5525680703654,49.9969843159722,31.3576013907084,48.1217251467369
"736","ESP",2001,"EUR",37.3451293158873,72.557155497925,55.6862299621553,260.213532479413,52.310688271567,49.2236120010439,71.3202636375415,15.8833142992479,49.8130652627582,31.3792133165529,47.9702639608989
"737","ESP",2002,"EUR",38.3929011540252,74.3683861429499,55.3576000892326,273.469915614997,54.188988014813,49.3609499469526,70.7297264124909,15.55953925184,50.2247998506476,31.5483274199076,48.239724216621
"738","ESP",2003,"EUR",37.6297249902676,73.4973061092448,54.4224924438128,265.033759386249,52.7505745733659,47.4430300137809,66.7275026719137,15.5533420894349,49.224121823307,30.3203084756517,46.9695783889819
"739","ESP",2004,"EUR",37.0033319757912,69.5967780171617,53.8592995866411,251.309615621345,51.9494119662587,46.1418432296168,66.8626766854061,16.6363687081995,49.1973410907377,30.082379829799,46.4659939870181
"740","ESP",2005,"EUR",33.7683493674075,67.1801361050347,53.869477906357,246.216945231121,50.541652118593,45.7877797207253,65.8023874298313,18.909588953785,48.7735192734412,29.2402393297073,45.9026982331518
"741","ESP",2006,"EUR",39.5851267048466,71.251949850935,57.4396958292387,258.178076952045,52.1615835422314,47.0773728281659,68.9023933216371,22.7072601235754,50.6893476244167,29.5917150756117,48.1154749440749
"742","ESP",2007,"EUR",43.4661693586064,69.9781261530745,58.5817592250077,256.1425136091,50.891803038011,47.1099602384531,70.5959930418961,25.5499095586652,52.0364985677973,29.8102898773304,48.8261316190314
"743","ESP",2008,"EUR",44.5113128235287,75.3351557586267,58.8353051852264,272.427377175088,58.3159697478973,47.4450499787587,69.9949693159557,24.2737104638067,53.9826356546116,30.2591122281221,50.0050538684956
"744","ESP",2009,"EUR",47.2777049248325,70.5435513453747,60.4404135490719,246.889358279692,72.5307169525618,49.7343969944278,71.5866571065279,23.3259742669429,55.2003857891414,30.586967029424,51.947008330248
"777","ETH",1990,"SSA",1.36198465419128,5.20845824894107,4.98940619848623,49.5793956358932,28.4612530623344,6.84525501908454,17.863368455579,54.8321316059662,4.09254604937853,1.77808968397431,1.92390630347008
"778","ETH",1991,"SSA",1.15614286149707,4.40370130463312,4.19646196930935,43.293231230173,23.1252298550441,5.89163133193282,16.205432256172,60.099622557488,3.78130453871408,1.60577387684776,1.61115858265386
"779","ETH",1992,"SSA",0.969172746049279,3.85995417999703,3.59806361791116,39.7075757057577,19.5865103533564,5.17750199830466,14.8523505228374,50.4882006743612,3.55876203798613,1.47566389890152,1.35342009981402
"780","ETH",1993,"SSA",0.950445577806318,3.38820505428479,3.14765974833527,35.9087770651401,16.525114516967,4.63989403547494,13.8830990291535,45.2232586522777,3.42341855002147,1.38630437405668,1.36712606877907
"781","ETH",1994,"SSA",0.883847501564878,3.34636234876346,3.02393973185169,35.4134724152605,15.4850103103661,4.57172133224264,14.1641169304571,43.58070449103,3.6083709789317,1.42968412590162,1.32704664388498
"782","ETH",1995,"SSA",0.804791095832828,2.95494968182792,2.65426745668774,32.1515231812174,13.2649048614636,4.10836979602571,13.2844917096043,39.5756747336136,3.47730280579593,1.3467167432947,1.22261195583533
"783","ETH",1996,"SSA",0.833591026382202,2.94161060206613,2.61345340006999,34.1396538143637,12.7760404361682,4.14372409893694,13.9898671442744,39.2705015375829,3.76391575851664,1.42241457982206,1.28268445109475
"784","ETH",1997,"SSA",0.85401814393763,2.96117795504841,2.56715883998809,33.6639178047609,12.2232082505382,4.17204154336667,14.6000763490035,39.3372096410762,4.05998773658945,1.50109575006609,1.33114777140044
"785","ETH",1998,"SSA",0.755508644194417,2.94081845254283,2.52056622376311,35.3260579305067,11.6692278091306,4.19148618098364,15.3130239972811,38.2507964361778,4.37697820387998,1.58082037684369,1.26031883829317
"786","ETH",1999,"SSA",0.758878531453633,2.8962472901563,2.42666240730046,35.6558869820769,10.9592758423241,4.13202151622206,15.8894582369086,37.672510707989,4.62590930105184,1.63073261403972,1.28485173271311
"787","ETH",2000,"SSA",0.713170892352862,2.65966413339323,2.19615078242574,33.0798125277772,9.7166750607583,3.833628349454,15.2233690979488,35.3463494150431,4.59590358919125,1.58505500915228,1.2367129793676
"788","ETH",2001,"SSA",0.828529004445286,2.86537200218348,2.30899955122692,35.4614497573915,9.9336534196235,4.12824883631436,17.0880650412739,37.0306418170694,5.31213428060683,1.78950670079446,1.40083560462434
"789","ETH",2002,"SSA",0.836895237057699,2.9716652186176,2.35720137571583,37.7004809457348,9.87588255540669,4.31608347916975,18.6808698724983,34.9800004330162,5.94911063549884,1.9589442551908,1.44814250131547
"790","ETH",2003,"SSA",0.662500077679645,2.63715241002287,2.06620199084474,34.3704277239641,8.43757686558794,3.8748116671989,17.5755821094462,32.113538849612,5.7266219415931,1.8412767343673,1.25029094743605
"791","ETH",2004,"SSA",0.749561154367669,2.57039165397078,1.98035797177856,34.8786335306335,7.86708760431987,3.80225381236978,17.9847500928113,31.1069154373083,6.02731798081045,1.89395678064077,1.34408956403884
"792","ETH",2005,"SSA",0.782817741560434,2.38082259035627,1.80169590403751,32.9176441545419,6.97527104849291,3.54448900635568,17.4039316840729,29.5223364790999,6.02678407234301,1.84984188206032,1.37491386726125
"793","ETH",2006,"SSA",0.791965043228429,2.17539498982615,1.61345472217025,30.0011023945471,6.09559552965357,3.25060164578363,16.6555491737723,26.9136367505676,5.92095587811529,1.77675886105093,1.37365870211202
"794","ETH",2007,"SSA",0.742750505461228,1.86568244169858,1.36896012953039,26.5316768393043,5.03664762411721,2.82611910177968,15.1404477677722,22.4576119759096,5.51889443001257,1.61713065073555,1.28778430359029
"795","ETH",2008,"SSA",0.608922680415827,1.44658243468488,1.03793579427853,21.1800812936659,3.72370307729866,2.19419429099217,12.2012956578366,17.0426749255365,4.59466584255719,1.31538270599327,1.06600453334983
"796","ETH",2009,"SSA",0.512762548036483,1.15607834430146,0.816443342465769,17.1258576007153,2.85263621009147,1.76765838413796,10.2477600609088,14.2050904035542,3.96943724131257,1.11003515134116,0.910801265733556
"797","ETH",2010,"SSA",0.53757928424714,1.13551260829568,0.789177967939664,17.5112387861237,2.68484861241879,1.75069975265454,10.5839432771331,13.1240181248357,4.21201701558668,1.15261423481277,0.953039183087045
"798","ETH",2011,"SSA",0.486725079575813,0.950487377697401,0.650062391381608,15.0338386427401,2.15652947021081,1.47709635807554,9.35375718627795,10.9846524180883,3.80978301570533,1.01858053875732,0.855689586832374
"843","FRA",1990,"EUR",23.593337850174,91.4637715659378,29.4538081974843,217.63987371658,51.0212093759811,37.4994804591422,40.4794669707402,17.3663431629558,43.753015190262,46.8164860774629,37.5151314699348
"844","FRA",1991,"EUR",21.7599930595925,114.242507123659,30.1388350464333,241.12142429377,52.4188688857663,38.7188085225251,41.8716126075704,17.3668523653039,44.4512436003927,47.9404739590629,38.4618712986638
"845","FRA",1992,"EUR",25.969967519526,128.081925122094,31.2247270761532,243.204310222116,55.7152397627143,38.5035796043172,43.324386228294,17.7016243476762,44.7077956169069,47.9083620772434,39.3966044769826
"846","FRA",1993,"EUR",26.2075192637436,121.572295307499,32.0942219820592,242.536424793183,55.4459139627942,39.4503114478082,43.2227942758033,17.9303774713311,44.8755319196416,47.9938406778959,39.8276194274932
"847","FRA",1994,"EUR",28.414652647306,142.177692443688,34.8816728893602,234.756615167079,56.514634012206,40.8587748375564,45.9323299372159,17.770553849554,45.3084024975675,48.5763145477682,41.0121382887204
"848","FRA",1995,"EUR",30.6564518905937,128.439994190481,36.9423314118422,253.654145142867,57.6190412273642,41.8532976377195,47.3455908972452,17.9067252018625,45.7539775432763,45.7904973599594,41.9255436923639
"849","FRA",1996,"EUR",33.4123648391439,139.623050991073,37.3795197002865,266.435767106989,56.4635036937809,42.0702398176421,47.4896638706857,18.1549930122681,45.8836499555458,44.9143416865656,42.201701023189
"850","FRA",1997,"EUR",34.3758256603529,146.831488561939,40.4612369384436,264.597932713321,56.6697449608139,44.6794409428896,51.1383486821734,18.0864681741247,46.6904568711952,44.8753553532109,43.5116952676437
"851","FRA",1998,"EUR",36.0302778484445,170.856891099291,42.7227977504964,286.122204686259,57.2187895871424,46.9927843569023,53.8548257122418,17.8552467533106,47.2495167304391,43.3410600842124,44.5709140938448
"852","FRA",1999,"EUR",38.8243760457386,83.6470568952586,53.3591879472046,130.097298759478,58.8761313022296,48.6863601899165,55.6753608622304,17.4707678762833,48.5540549652547,42.6514639624989,45.6946535507509
"853","FRA",2000,"EUR",40.0748071417662,84.5431096884763,56.6066188209027,132.227760232595,60.787962632196,50.7711144162495,57.2386319831661,16.94499722473,49.1711800475382,44.3634139411996,46.8324525412629
"854","FRA",2001,"EUR",40.258021628083,97.9278294209837,58.3662442334997,142.258828655543,62.5313230505707,51.7213431819979,59.3119115531439,14.9606463290482,50.7727793001565,45.6453785355286,47.6749611195833
"855","FRA",2002,"EUR",43.6143571222413,101.183034706447,60.0667867243713,160.520344515069,61.3906342969158,51.1778119868914,64.8296228973581,17.6890501202993,51.0283519305612,46.2500744783436,48.8795606988482
"856","FRA",2003,"EUR",36.4579883055941,91.1218332925165,60.5555143652202,162.835217141461,58.6937568483348,48.9003392926152,64.0499888208725,19.5110573143581,49.0791404333249,45.4015802756899,47.7259710871065
