"","Country.code","Year","Region.code","Agriculture","Mining","Manufacturing","Utilities","Construction","Trade..restaurants.and.hotels","Transport..storage.and.communication","Finance..insurance..real.estate.and.business.services","Government.services","Community..social.and.personal.services","Summation.of.sector.GDP"
"407","COL",1992,"LAM",6.88107705971678,55.8626916548743,22.7810306574928,109.529470185571,19.1604157312419,11.5121738574654,29.9133349734664,46.0267260837408,NA,11.8127327307392,15.4640660490209
"408","COL",1993,"LAM",6.3975070717626,46.302842750064,24.4531519864508,136.714490809466,20.6929181213113,12.8434167572931,27.8850981422344,34.0095180328049,NA,12.1045584591004,15.8193393301342
"409","COL",1994,"LAM",5.87324699576078,40.1684322862525,21.1237957207226,168.889527211937,23.8549683106842,11.8107792528099,27.3811291968538,35.9906980311406,NA,14.415899629863,15.3276821754625
"410","COL",1995,"LAM",6.82551170512059,44.058142653499,20.2203031938299,140.828233584779,21.6150665362891,11.3682698969093,25.4662589632655,37.1038909245916,NA,14.3603414905671,15.8882720421076
"411","COL",1996,"LAM",5.5023842520242,51.1968238882513,21.5450477865435,168.981004623452,25.5758875743178,12.2715729112079,24.6925697280331,37.2768097304362,NA,17.7930502083532,16.4997827718284
"412","COL",1997,"LAM",6.63775161139762,46.0595521837258,21.9350963954198,173.711435994732,24.7225627257217,11.2572685950064,24.3273674134681,36.0054592817338,NA,17.3869823604712,16.8961341256113
"413","COL",1998,"LAM",6.91075583671694,45.274206875639,24.1143310422922,190.152417958076,22.3267902957931,11.853968656813,26.6385220186787,35.2762680829713,NA,17.3008218502687,17.1232138774557
"414","COL",1999,"LAM",6.61092371711103,79.4096675719019,25.2989945645192,190.927402194118,18.2293079852809,10.6215755166798,25.4452724307128,30.5167890917635,NA,18.032291306524,16.5767932480321
"415","COL",2000,"LAM",5.63685743058331,70.5644144559278,20.2088997586315,148.931546190628,13.797909056738,8.54835496873852,22.2546920269968,25.400362046074,NA,13.6086374305523,13.5411583898495
"416","COL",2001,"LAM",5.92761818453262,63.2547006649469,22.2402028009061,180.588670414035,16.0694971035073,7.56266292596002,24.1820038723137,27.8324242780067,NA,15.7003635226076,14.0303915421833
"417","COL",2002,"LAM",6.67085262909579,63.1912772461663,22.2750607091884,227.165552203306,13.9213509375762,7.53672187835223,24.3231717677173,27.7575580098542,NA,15.3797604560323,14.2659479406359
"418","COL",2003,"LAM",6.46624586335209,79.1311933156368,22.8866842011477,317.176048877771,15.759764847633,7.45451306976764,24.3212319722603,28.8632399221578,NA,15.5354014911209,14.6897248485034
"419","COL",2004,"LAM",7.13126275328545,63.5208767742823,22.3400044588687,223.20058655839,17.7028724794971,7.6262155545627,23.2393904485073,29.716511874803,NA,15.9656486353988,15.334050750229
"420","COL",2005,"LAM",6.6822817432168,42.7612581062219,23.2133278280849,244.530737867621,18.0977687547548,8.52440534536072,24.2882626281475,30.8866307808732,NA,17.2945181301551,16.0353062599535
"421","COL",2006,"LAM",7.00575886401438,45.3671434693298,25.5585176577403,246.070130153582,19.2827019547029,9.0247872007099,24.8903783904322,32.930332345513,NA,17.4367276174211,16.9621527486215
"422","COL",2007,"LAM",7.42079101307555,83.9037765783038,28.0595005549942,303.040044414553,21.1006968120708,9.36391972118108,24.8571901945807,28.8988326500751,NA,18.1956549777155,17.8150005854371
"423","COL",2008,"LAM",8.22317863995218,72.5111994234589,27.5368702773422,294.517359203342,23.1405629498643,9.0175752164516,22.8985822196228,26.8583843059772,NA,19.7634075880604,18.4887985324085
"424","COL",2009,"LAM",7.47134862784509,106.696559025427,26.5675777294988,304.499222959553,26.4623577996696,9.38595407159045,24.2302654519329,31.1986616838948,NA,19.630148725115,18.7659177092923
"425","COL",2010,"LAM",8.05906781694312,81.8373885776544,26.3412659329048,291.426297396015,24.0828796275848,9.30355528963444,22.696519705127,28.2040139815978,NA,21.564178323999,19.0971845989414
"467","CRI",1990,"LAM",7.49623718255752,22.8757395415636,20.6898856526677,30.5787566016185,11.4661193962124,25.0600395053818,46.5712910240802,38.0300044801074,15.5618517300082,10.3064441759128,16.777521692517
"468","CRI",1991,"LAM",7.02684876292503,19.5317367990788,16.1829521559798,28.7171986792038,8.4006841844905,19.8177529563513,34.2040376380403,24.3835638054039,11.2520761093643,8.10457260072154,13.427386984358
"469","CRI",1992,"LAM",7.78118119971184,24.6258718554796,17.0268394655825,27.5537186723686,10.0691293642608,19.8014272315075,32.9687436410165,24.819708898569,11.2916112885381,9.23938723344858,14.2331191336921
"470","CRI",1993,"LAM",8.56009348235413,24.5698496560574,18.0179800498856,25.2955964280387,11.1328956570448,19.8200405392464,35.1325175878394,23.32251950805,12.8670831820902,10.9547189698259,15.3315772884391
"471","CRI",1994,"LAM",9.66937558115765,13.7883692267642,18.1913968540609,23.5846493156121,11.1187986603619,18.8925939685576,33.275972343621,23.528038987919,14.5224643584813,12.0938905125395,15.8915703849952
"472","CRI",1995,"LAM",10.1721993792171,14.1162237612653,20.2367547708252,31.1459962179975,12.4004283212441,18.0563469954471,32.809575301592,24.5042111056547,14.9912181339541,12.1704375428587,16.544222844636
"473","CRI",1996,"LAM",10.0425484432071,13.5184857775124,19.9930817030058,30.2223721106568,11.0011694831278,17.6040929399787,34.0801787238363,23.0405788111565,15.2448936774778,12.6517593028197,16.5411404273889
"474","CRI",1997,"LAM",10.8069146487197,32.6479056701681,22.3207986930532,24.8436835781975,9.56969046841729,18.8407294318311,33.4762590215822,20.4426808903589,15.5093750194474,13.9010751308921,17.1398350351383
"475","CRI",1998,"LAM",11.4214227035069,37.5552374232635,24.0386992679897,27.0946238301021,12.4542810141964,19.75915267865,31.0169658966493,18.8841465909296,16.589549372722,15.5059763088351,18.1737154413179
"476","CRI",1999,"LAM",11.0763748773309,22.0238826398136,33.3225419206587,25.6106276726473,12.3880284900902,18.5679134939306,30.3190526036242,22.2290250499182,18.237017151676,18.0648285457671,20.2462250852221
"477","CRI",2000,"LAM",9.66510013940992,24.6261943824354,30.0004163444793,34.6400523027875,12.8057970811318,17.8929711300139,29.5096803116543,23.1870236731983,19.5012112493014,18.7457212756706,19.5899797311194
"478","CRI",2001,"LAM",10.1424055790241,26.289233065503,25.8976715601408,26.0544718560938,14.6304346988353,16.0929534495382,32.9231874801958,18.2186376403094,24.3057399684618,22.9919411828293,19.3731858546383
"479","CRI",2002,"LAM",9.95203603280458,25.4114774601729,27.5392482825799,23.2361813254743,15.0319417738747,15.918523068738,34.4817196430567,18.4380308254266,25.9956326761152,23.3340667227685,19.8067501305183
"480","CRI",2003,"LAM",11.0645297069514,25.2711612136948,28.3679290017443,25.0712264885602,15.3270752108821,15.7028577462133,36.2746409804249,20.0389684957974,26.0205119738926,23.0677629340504,20.4386648706321
"481","CRI",2004,"LAM",11.5003095449655,13.6360274402918,30.3751378432243,26.9603576746968,16.3885909594214,16.0243954766786,36.3311747853828,20.7587489455162,25.6296239031034,21.0425257374361,20.9238711282597
"482","CRI",2005,"LAM",12.1566206746211,15.942673538776,31.8364281599671,33.2833357989452,16.1354793712223,17.4286527339402,34.4212592046125,24.1035157697386,24.9230291687745,19.3183161890326,21.7180565053951
"483","CRI",2006,"LAM",13.9665638339591,15.7723882103482,34.6165031038598,29.1863065384448,17.2919640522139,17.9826277608928,35.4321538288939,26.4688390368341,25.0833495776697,19.3846854921354,22.9978187808219
"484","CRI",2007,"LAM",14.9139673455116,39.1422150274146,36.7276007741935,29.1269105337136,18.4130188828911,18.9417123238259,36.4359998783317,26.0517795778423,26.3773467098379,21.2859797328726,24.0937304272134
"485","CRI",2008,"LAM",14.1173548486411,40.0127958315101,38.6735091185149,23.656865428156,20.8806602252465,19.931650927722,33.2845087760702,26.1107522092031,27.9438089258305,22.5805044856795,24.821843411565
"486","CRI",2009,"LAM",15.5859039031394,46.1339672606881,35.7383040158192,39.0771472559716,25.8172664272049,17.4000683485626,29.2831210421817,30.8404680266314,28.9131523766884,24.954239733156,25.2023766959318
"487","CRI",2010,"LAM",12.3501184522046,27.197374708468,36.2531923834634,27.1515451773868,28.7543910242499,18.3708763037754,37.3442966810427,32.350520268424,31.7439051944511,25.5935526561268,25.9143731383415
"488","CRI",2011,"LAM",12.5121604851772,42.1946467656119,37.6442489632611,30.2932816268258,24.7267176770668,19.209852073981,37.5929133202848,34.8160624174946,32.7934819038661,25.8733626156089,26.8336093682852
"529","DEU",1990,"EUR",16.0714262396368,39.621240192941,42.7679970651707,94.8873541264476,34.2739551886765,25.8535583269524,40.0167425839291,97.4955345841385,32.0151606867374,33.1252452249738,41.3719809091384
"530","DEU",1991,"EUR",16.3864224063724,43.4929556697582,44.7458643742686,96.8709104127495,36.2746101243521,28.1040910710615,41.1772397341362,101.012907720595,33.969330976092,34.5128866807716,43.5813840462333
"593","DNK",1990,"EUR",23.5174873215994,208.839278517786,27.8824048260228,97.3110256728981,26.9058518936208,24.5990015405569,35.201086545935,4.48451413492572,24.0012702729683,31.8291489416606,25.2149508820653
"594","DNK",1991,"EUR",23.2809920850405,209.814513388503,29.3384301277194,115.29602364296,28.1121002857539,26.9970821894811,36.2495826055911,4.71934570446976,25.2091058126,32.4517832471962,26.5986932393788
"595","DNK",1992,"EUR",22.8698658390241,301.172628772,31.7964243580353,119.963251803009,29.8562107852162,28.141238319496,38.3803477200483,5.05549181906765,26.6082827380446,33.7842249067918,28.0936690420989
"596","DNK",1993,"EUR",24.113729614835,277.548744874605,32.7270239588651,127.746971590635,28.9503195730487,28.4361541987547,40.9268763894663,5.47707508951681,28.0764382611004,34.0083056760382,29.0435589973918
"597","DNK",1994,"EUR",26.705013552645,280.107911355286,35.3654439952627,143.556250496612,30.1955782846165,30.3345166426071,43.4156997333426,5.86737514498959,28.223076299858,34.7453375256819,30.4480025305342
"598","DNK",1995,"EUR",31.2486306378107,216.151855130376,36.7192633929102,143.916159388116,32.4975895576138,31.3337438160203,44.971780782981,5.82880017339583,29.9639831277098,37.0702515806586,32.0026779891227
"599","DNK",1996,"EUR",33.1115233949684,433.80395845252,37.3828066465194,163.319827744125,35.7606002286503,31.8443512403165,47.2791100831971,6.30645826347381,31.1166218404137,37.1206838484225,33.2788802947775
"600","DNK",1997,"EUR",33.574588183512,511.195698955861,40.7074947518669,163.5678464242,34.6481205445134,32.3570792979503,50.69668720208,12.0056249186065,31.6920844968321,37.5037603153105,34.8873659694431
"601","DNK",1998,"EUR",29.7197135948329,410.855616723119,41.8314396133549,162.392523098643,38.274307013536,32.6723308503613,49.1379549771195,12.2202341450202,32.9749329774525,39.0773654584358,35.3858397132395
"602","DNK",1999,"EUR",28.691399418572,624.197046096971,43.2956882976523,168.357539915668,41.1286099317969,33.2254786818238,51.5321187527708,10.6497407469164,33.6090043526336,40.4276492990013,36.1912403383234
"603","DNK",2000,"EUR",35.1994831501487,1289.59162175987,46.8175528807218,168.620312636403,42.4032388454983,34.1725064288341,57.4537274678046,12.0180231178233,34.9714284493192,41.5529758621058,38.9091205696475
"604","DNK",2001,"EUR",40.5852859120548,1158.01479865141,47.3517291633572,197.088833415566,41.5659322701716,34.3483350754198,58.8526383457101,13.3559482706036,36.1162411225617,42.5573200221877,39.533370241046
"605","DNK",2002,"EUR",32.8856931545421,1194.44101180705,50.2800477196286,200.196084706538,43.5564986577184,36.9974831843171,60.8383084170921,14.2655387704243,37.7610600309394,42.8517071007605,41.0881510720843
"606","DNK",2003,"EUR",30.903279339907,1163.38892290352,50.6247060808632,223.642754705505,45.7335353789992,37.3737059803691,64.3563744630857,16.0461937661139,38.8201245097591,43.327198159834,42.0657400806139
"607","DNK",2004,"EUR",33.5601968448842,1423.51237778037,54.308276286435,232.663774754639,48.5953058501926,39.3641767396982,70.9455862203733,19.0327904201474,41.3468400397611,45.3076536694002,45.2420336028653
"608","DNK",2005,"EUR",26.3221771439668,1966.28997140769,56.0922147376157,241.358615618398,48.1008993143546,39.5223126309017,73.31449798036,19.69080474528,41.6613598736829,45.709110549477,46.1326129015387
"609","DNK",2006,"EUR",27.3075383798507,2291.88194125547,61.4814047291574,270.007577739717,51.7489827387042,43.9815662807352,69.5412629930184,21.7057132587054,44.705594356435,47.3068331784272,49.3945043233329
"610","DNK",2007,"EUR",25.8451308850293,2318.71941292394,63.1328033749553,241.747424542497,51.549374560463,45.3742035185667,73.4171232881481,22.4784320477433,46.8692144747298,48.4780601432235,50.6231834685717
"611","DNK",2008,"EUR",25.6665972876086,2633.85316382952,63.0951048337125,246.795045166874,57.8650267829495,45.7554367996241,73.3902311712917,27.6420046399868,51.0978855970819,51.1984029797439,53.476874271706
"612","DNK",2009,"EUR",26.0828361329217,1559.79388093067,63.7456874286935,230.970141858034,56.1644010286088,44.6071565543639,60.0549637302755,26.0353123261314,54.3729010702232,53.1160706381684,51.9933799471874
"613","DNK",2010,"EUR",41.7549181263982,2296.70572275072,70.7987524046986,269.675239424256,53.2576285983008,49.0033001102581,90.0443028132751,27.2190463695656,56.8005022169109,57.4716005560715,58.3126320340084
"614","DNK",2011,"EUR",43.6397194878607,2892.38908981621,70.260010776578,257.066453079253,60.6817437963139,50.3287227154147,85.9516171914324,27.4299242180281,58.2002800405983,58.9045642205657,59.9975193326077
"658","EGY",1990,"MENA",9.96311303318778,367.775756666501,29.9500605322774,24.6394391665037,10.8175422868408,30.1959751648501,28.6856630849835,30.0760611489164,4.59466562482085,NA,17.1379623757477
"659","EGY",1991,"MENA",9.96766454892834,380.856380111446,32.0073157872319,29.5456536955925,10.718351206193,31.6161448760737,31.7955245817266,28.434389761683,4.66418664998293,NA,17.8275429813113
"660","EGY",1992,"MENA",9.41798283665687,337.615125366479,31.228442052718,32.6223081784056,9.77249078418059,28.8294148296994,29.8805026382851,28.3308930568737,4.60390046104931,NA,16.8939864849137
"661","EGY",1993,"MENA",9.72331533522912,284.532899657478,33.5550977787072,35.6217262570928,10.7343090458162,28.4429867347658,31.0346921033248,28.353686960148,5.00491869052912,NA,17.4485248719541
"662","EGY",1994,"MENA",10.3668244085346,296.871743918884,36.052384574319,34.7245460350506,10.804302610461,30.2370560313064,32.67266490655,27.501789487766,5.45425870083381,NA,18.5484447597014
"663","EGY",1995,"MENA",10.6495135074989,265.587020270435,36.1399105691957,32.2532590333582,11.0242315270252,28.7217674691601,31.6759259177909,29.2889624870012,5.57724403757637,NA,18.488097781781
"664","EGY",1996,"MENA",12.2274455132964,283.245829999719,37.7611529917341,31.5289003099707,11.0021035397017,28.5602192276971,30.8440887887533,52.8365575318953,6.14821319809479,NA,20.4478946571549
"665","EGY",1997,"MENA",11.9031564650059,367.09053829523,38.1473210964677,30.2092319847159,10.5509321985242,28.4136552411719,31.3381134637893,51.4116031240518,6.16212363978531,NA,20.2513998247471
"666","EGY",1998,"MENA",12.8709181604561,385.728284484065,33.5576454447961,29.0358778082178,10.8409969903561,26.5392213511302,29.0262246590245,57.7635642905642,6.70509707405011,NA,20.0438471415491
"667","EGY",1999,"MENA",13.3805376799892,343.650898586648,32.8617609961097,34.2973423405671,12.5392507170803,24.9551462912617,30.6631300860143,61.4757025316755,7.47683798261153,NA,20.496031192929
"668","EGY",2000,"MENA",13.1049339285849,635.444486202906,32.8558537802567,32.5100286530793,12.3823966166865,25.5972598837733,28.1936195596751,61.9077367197094,8.12658286745196,NA,21.1084740606059
"669","EGY",2001,"MENA",13.0316746344818,852.975397290131,34.5551024842962,32.3372862633373,13.6522156789141,27.4255473814127,32.8527912039204,65.6201002487549,8.8431506600966,NA,22.5843742647062
"670","EGY",2002,"MENA",13.4071859983531,1027.25538543396,36.4706872706038,32.980851762922,14.3271209367039,29.7496554758008,33.1098682035313,58.5545769665392,9.31321530740587,NA,23.5556242897528
"671","EGY",2003,"MENA",13.8505559379714,1458.19430709336,36.4689049361197,32.9684551649791,13.3810590827331,27.5349920299932,33.8355211230126,58.1017651008969,9.87745166711619,NA,24.2543831144637
"672","EGY",2004,"MENA",13.6847064209773,2002.10580671137,38.4441853245056,31.2525740273432,13.0706711223978,29.2575896070356,34.7506968259953,56.691352343497,10.3355143493252,NA,25.4137973482229
"673","EGY",2005,"MENA",14.3177958242073,1913.35575505846,39.2554174948352,32.6387641878223,12.2622157998331,31.1331085793382,36.835631029556,57.7129979730597,10.9440279789552,NA,26.4680524103153
"674","EGY",2006,"MENA",15.356367428566,2503.74664870662,40.3829263648369,32.3218238689178,12.3233890684956,31.9780707050789,37.9372444236382,74.8913867929049,11.2099291864843,NA,28.9498470224645
"675","EGY",2007,"MENA",17.0109696849035,2711.55345922542,40.8732872171888,31.1609348742938,12.4596035044758,33.6861240269797,39.7721305548435,65.6842597278415,10.9800064637794,NA,30.3095201962696
"676","EGY",2008,"MENA",17.4953537110933,3376.19889384941,44.9381534028636,32.0697203512819,12.5111245128073,36.1205215627919,40.5538164331823,67.5497231159081,12.2846464849463,NA,32.4296295500737
"677","EGY",2009,"MENA",19.0111446433881,3495.9780837846,47.4231520534367,31.7379930226155,12.1134998915312,35.9359521527862,39.0154208608283,66.5964395070145,13.3332734606797,NA,32.7854637607355
"678","EGY",2010,"MENA",20.8193405223322,3848.34382801835,53.7030995853466,32.6728207848371,12.9612415203874,39.3099166871324,37.3331564488273,69.0652182816742,13.9727255719913,NA,34.6640913873286
"679","EGY",2011,"MENA",22.5671448138637,4289.1537106325,56.0447681588916,32.576231742233,13.227204348825,39.2120647692784,36.8671527547888,69.3826517709322,14.5986832297648,NA,35.7568283334751
"680","EGY",2012,"MENA",22.1802502057828,5490.71996672914,53.2363995646375,30.7970216755426,12.0598467267409,35.7783745890703,33.8979299079914,64.6528883244853,14.0825130912874,NA,34.6223680480733
"725","ESP",1990,"EUR",21.8373624189496,43.2562411504266,39.5281961389752,162.791829156763,27.2025287666125,27.488449571454,41.6170272528984,10.5967100240027,32.126358286241,17.1779961210635,29.5454888374802
"726","ESP",1991,"EUR",23.1853539106315,44.9103667185284,40.6873301615447,169.082463757903,28.3065744615426,29.3200419636507,42.7936385184275,10.7104284337707,32.7638789945434,18.052791309135,30.780685608578
"727","ESP",1992,"EUR",22.4894200425885,45.018478258194,39.8317240449145,179.084546631137,28.7891860165036,32.2073660922292,45.8384985101369,11.1220893086627,34.5297745375131,20.0898692243324,31.911728914588
"728","ESP",1993,"EUR",26.8507226531901,46.9224035414684,40.1332161589193,183.967404269555,30.4720331571304,34.5511086803285,48.5843704121884,11.2893068520604,36.1185709078673,22.2907956642983,33.662413374004
"729","ESP",1994,"EUR",29.1574254766775,47.5433587488283,42.883965146158,192.069713199235,32.0945543508,35.7631241033669,52.8395747187283,11.4233756371534,36.7840716901339,23.8859253949534,35.3701700432014
"730","ESP",1995,"EUR",29.9355411322346,49.000909522139,45.6422818205392,188.731107205749,32.7298054514345,36.3561324398928,53.809186379682,12.1696549484749,36.4822557307581,22.5630467385846,36.0104451121691
"731","ESP",1996,"EUR",33.585131025669,47.752818049897,46.0517347924843,202.514131590655,32.4265215564386,37.0718634356281,54.4448186835466,10.9071021240704,37.8253461412606,23.5118736759645,36.8367866690309
"732","ESP",1997,"EUR",33.1016998045774,43.4128713579348,47.1423949737482,210.941278959161,32.2342572419649,37.9963813565801,57.6185906073991,12.308714870709,38.3067359063069,24.0814529919379,37.6067712497181
"733","ESP",1998,"EUR",32.611189366177,50.6356308942353,47.5742765136552,206.024899679333,33.2997552480009,38.7772367106237,60.5381026400763,14.2919330143824,39.4644933172831,24.6637025167772,38.4440882140403
"734","ESP",1999,"EUR",31.1334410294723,49.8997086570307,46.6321596195753,215.057429877472,33.4800600380445,39.8029583806266,61.2112555160709,14.2385357258079,40.2144945573506,24.9071076034997,38.5069083792157
"735","ESP",2000,"EUR",32.5625498182314,56.6689617435273,48.29754872329,201.382375122654,35.3171940258372,40.7601511159007,62.2895911910634,17.2741352108267,41.2882241077067,26.5353828692155,39.9124411565329
"736","ESP",2001,"EUR",33.842536158888,66.5470563515304,49.591391779311,210.760854940677,37.5929002665417,42.3194751031335,64.200742452108,21.6115724856472,42.6034616675438,27.3882610640092,41.6032066996219
"737","ESP",2002,"EUR",35.0099012204052,69.5003032295168,50.677330832046,228.658719124992,41.6287678147623,44.7641567249341,66.1714196619545,21.9199194250581,44.6841881573316,28.651924166511,43.5381172992298
"738","ESP",2003,"EUR",36.3362640071511,68.721411120823,50.8845191795692,228.933950607603,43.6837101485881,44.3856387345041,65.3540788064068,21.4748636542466,45.5673791222228,28.6056439703011,43.9502987225064
"739","ESP",2004,"EUR",35.745417237981,67.9384172909715,51.9946774545122,223.486439409573,46.8846151910254,44.7000308331485,66.902735296009,19.6747836003377,47.3705028146739,29.1615419972616,44.8532659724922
"740","ESP",2005,"EUR",33.7683493674075,67.1801361050347,53.869477906357,246.216945231121,50.541652118593,45.7877797207253,65.8023874298313,18.909588953785,48.7735192734412,29.2402393297073,45.9026982331518
"741","ESP",2006,"EUR",35.1891759515512,74.6003691707715,59.4855304058223,267.436308931125,56.2015888978329,48.747603545102,71.0029823946275,21.1609086444195,52.6031479263903,30.5020527010943,49.5993665575901
"742","ESP",2007,"EUR",40.1045850793207,78.7064502466585,62.686470844327,293.320904958809,56.634627006414,49.6671234894906,73.8815651660923,27.6810202551258,56.1608898163313,31.7721167213103,52.1851659015022
"743","ESP",2008,"EUR",40.8735173279693,81.2826680553604,66.0179669893413,337.265913683728,66.8009248085492,52.2404606048071,75.200008694843,28.3315341664891,60.7188771296233,33.6172812418486,55.6831932198032
"744","ESP",2009,"EUR",42.0929209427836,75.6034593916658,67.5730824403822,336.834283710562,82.3506419723499,55.4210188388212,77.7787195781766,39.8369219844896,63.8525954921455,34.8123444688881,59.9029530923899
"745","ESP",2010,"EUR",43.1309461616783,76.5034959257801,72.8955346839289,350.208555477757,84.3350031839674,57.44435432057,79.5007292800882,20.6321891649544,62.7994075154052,33.9848961005734,58.6029594141523
"746","ESP",2011,"EUR",45.0098751666116,65.3704398354755,79.6136428090689,391.574083396908,95.6161223350552,60.5404691160182,86.9410260806343,16.0877955638292,63.6337951333334,35.8871467802648,61.3473777433319
"777","ETH",1990,"SSA",0.626691418333531,2.86639984169911,2.09164732640622,24.2537043516126,13.1854392718159,2.70470549165455,6.55205806259986,12.2608505423898,2.6842020430292,1.25701808474317,0.874246156804933
"778","ETH",1991,"SSA",0.567374959324466,2.02017980641585,2.12083891214454,23.6368731645305,12.7055178150948,2.69080475756932,7.07986016543639,17.1613547871643,2.66157439197088,1.16269341376452,0.798828582084138
"779","ETH",1992,"SSA",0.569541349879241,1.26949604142125,2.14984789771987,20.2352421483139,10.4990753695919,2.92676460499612,6.05542080140022,16.6441224241472,2.11462671822364,0.817627108428398,0.764542377944568
"780","ETH",1993,"SSA",0.621101715896386,2.25178845222654,2.3073627125666,17.9079147054797,9.95029097913286,2.85186309557246,7.03996467782688,17.8459496026926,2.18104891493303,1.00858092834366,0.867039630560342
"781","ETH",1994,"SSA",0.565500922829462,1.80492772354565,2.2920731300834,17.4446299150831,10.6642843068682,2.87088499016197,7.52409085259576,23.8376936195223,2.30686352000817,1.18812649362748,0.848719371927016
"782","ETH",1995,"SSA",0.588436230737129,1.75417507613813,2.3281793982256,18.7195540267883,10.6319716043267,3.13674134770201,8.4914747528,29.10631237444,2.18395905813,0.974074098985316,0.89365693773128
"783","ETH",1996,"SSA",0.649122378332467,1.83850662629133,2.34540689749871,23.98544029377,10.4999525947505,3.19338882180989,9.30259757497042,33.1440317644336,2.74566593472452,1.033244131773,0.994318531069765
"784","ETH",1997,"SSA",0.709194294180083,1.7881905656525,2.21885085667312,22.7871256485443,9.67626710083587,3.09583506364191,9.35407108237906,31.9614828333744,3.18304357261642,1.12172045804119,1.06280779173876
"785","ETH",1998,"SSA",0.615058837365722,1.79144196839536,2.0435414379845,30.4930147439635,9.53223396262568,3.17821312839884,10.3638881238858,32.3614592748436,3.43182730061779,1.21906524358479,1.0036032035191
"786","ETH",1999,"SSA",0.595474756444255,1.80589536915628,2.13607190080704,33.9733052230337,9.42796898073496,3.29022730371842,11.8200066264921,32.9412262415773,3.63599444185801,1.31594156734541,1.0285671880362
"787","ETH",2000,"SSA",0.61917897515654,1.744964828258,2.04788273467821,30.8950884182042,8.54198268793427,3.29262790091136,11.3634494940167,31.0834731036811,3.59178853112501,1.35335706527113,1.05772957122724
"788","ETH",2001,"SSA",0.634886366901168,2.34570755846255,2.18336281093957,33.4913692153142,8.68070230912765,3.3673647940754,13.3619175253295,33.2508361258746,4.31913948262556,1.46202479133635,1.12711017406264
"789","ETH",2002,"SSA",0.584329999723787,2.34213249576694,2.13985052282431,34.2590353941512,8.38927919912538,3.33233471757721,14.7413332861865,32.6340363321193,5.50584048094804,1.49048469089681,1.11930882188615
"790","ETH",2003,"SSA",0.549389822874218,2.273606235337,2.0513193834677,31.8602279463712,7.26821631075866,3.36782388031844,14.0822207522961,31.4838616172667,5.68563908808138,1.59303814140313,1.09258471582808
"791","ETH",2004,"SSA",0.650741624370113,2.26150338654081,2.01068777855354,34.9521783562121,7.10310491133737,3.56695821566513,15.7527804551249,30.4195541828625,5.86281694421628,1.77892252932203,1.22361290624451
"792","ETH",2005,"SSA",0.782817741560434,2.38082259035627,1.80169590403751,32.9176441545419,6.97527104849291,3.54448900635568,17.4039316840729,29.5223364790999,6.02678407234301,1.84984188206032,1.37491386726125
"793","ETH",2006,"SSA",0.911793781001282,2.45150281545793,1.72387352673914,32.7076650432473,6.92901057362173,3.6484730724363,15.8512108211237,28.5233040203383,6.5845112782489,2.01358694743599,1.53829749571471
"794","ETH",2007,"SSA",1.01457966381301,2.33634323949072,1.74086096471948,34.4775524000283,6.91256985439621,3.75012632734872,15.2240438668213,29.2688909952917,6.42067143554136,2.14832180993175,1.68541446768949
"795","ETH",2008,"SSA",1.19419623807468,2.16445574028693,1.55118006904415,29.1365775445268,5.9424333207596,3.60386896558877,12.9731579786762,27.3440039359978,6.14504118143258,2.19512310668458,1.81732446881307
"796","ETH",2009,"SSA",1.29681405620129,2.11084951422208,1.4285213822808,23.9589948996014,5.46062828465066,3.90563151721123,13.6654552767531,25.0091006919982,5.53275367445903,2.50060499200842,1.9386296306626
"797","ETH",2010,"SSA",1.30285118014095,2.80546095513328,1.44767527435605,28.2534272851744,4.57967976391165,4.06241211603751,15.4409254213397,28.0581497664656,6.2061890403762,2.66948462025416,2.03815003308858
"798","ETH",2011,"SSA",1.43750147916789,4.72468543220387,1.29789410597189,24.252118304338,4.1173243583593,4.04155146208932,19.2544328047454,27.0673635242754,6.45365620985356,2.80071437741483,2.19764861013415
"843","FRA",1990,"EUR",27.470276056612,61.9801557905649,33.3203857956091,211.485145865378,35.0642274651719,30.574552048732,42.4561818248251,17.0546107311441,27.9624508772243,31.9175812725101,31.1659709225448
"844","FRA",1991,"EUR",24.5296481511837,75.6468547101766,34.8555749366118,239.816630229586,36.9183894308199,32.5921308410456,44.8569290764375,17.6850428821522,29.1433881986354,33.1096152388411,32.5833982746187
"845","FRA",1992,"EUR",27.1394650203256,81.1497640250283,36.5959880334936,254.843796864352,39.5762458015195,33.1202126039459,46.7970351350287,18.6792555820189,30.4501568828487,34.4659659246072,34.0736999558652
"846","FRA",1993,"EUR",27.0418525143982,75.4163399843698,36.9421337401658,259.506297681447,39.7216345571219,34.5656096749831,46.6126346375114,19.3937789193361,31.7992314070804,35.7638122681769,34.8784183574846
"847","FRA",1994,"EUR",31.809991893294,88.3974348671628,39.0487761380887,251.331134204672,40.5838254233209,36.0294420877521,48.8348341415732,19.646114397459,32.937927258135,36.8213995531975,36.2333886951377
"848","FRA",1995,"EUR",34.2748392739045,81.6441814177843,41.5443540707568,269.090344535384,41.7237520062809,37.4651992714491,49.5598064808058,20.0441749682958,34.1308155947701,35.8751691792869,37.575762307446
"849","FRA",1996,"EUR",35.53185025999,88.2430973763307,41.5504764692119,281.10266175443,41.5001970856163,37.3834218249945,49.345600202593,20.7845281672598,35.4221710556949,36.4176745630595,38.1447902687855
